1,0,1179,287,17,29,-1,-1,-1,-1
2,0,1179,287,17,29,-1,-1,-1,-1
3,0,1179,289,15,27,-1,-1,-1,-1
4,0,1178,289,15,26,-1,-1,-1,-1
5,0,1177,290,15,25,-1,-1,-1,-1
6,0,1177,289,15,25,-1,-1,-1,-1
7,0,1176,289,16,25,-1,-1,-1,-1
8,0,1176,289,15,24,-1,-1,-1,-1
9,0,1175,288,15,26,-1,-1,-1,-1
10,0,1174,289,16,26,-1,-1,-1,-1
11,0,1174,288,16,27,-1,-1,-1,-1
12,0,1173,287,17,27,-1,-1,-1,-1
13,0,1173,287,17,28,-1,-1,-1,-1
14,0,1172,286,18,29,-1,-1,-1,-1
15,0,1172,287,18,28,-1,-1,-1,-1
16,0,1172,288,18,28,-1,-1,-1,-1
17,0,1171,287,18,28,-1,-1,-1,-1
18,0,1171,287,18,28,-1,-1,-1,-1
19,0,1170,287,18,28,-1,-1,-1,-1
20,0,1170,287,17,28,-1,-1,-1,-1
21,0,1171,287,16,27,-1,-1,-1,-1
22,0,1170,288,16,26,-1,-1,-1,-1
23,0,1170,289,15,25,-1,-1,-1,-1
24,0,1168,290,14,24,-1,-1,-1,-1
25,0,1167,290,15,25,-1,-1,-1,-1
26,0,1166,290,15,24,-1,-1,-1,-1
27,0,1166,291,13,23,-1,-1,-1,-1
28,0,1166,290,13,24,-1,-1,-1,-1
29,0,1165,288,14,26,-1,-1,-1,-1
30,0,1165,286,14,28,-1,-1,-1,-1
31,0,1163,286,16,28,-1,-1,-1,-1
32,0,1162,287,15,26,-1,-1,-1,-1
33,0,1161,288,15,25,-1,-1,-1,-1
34,0,1161,287,15,26,-1,-1,-1,-1
35,0,1161,288,15,24,-1,-1,-1,-1
36,0,1161,288,15,25,-1,-1,-1,-1
37,0,1160,288,15,25,-1,-1,-1,-1
38,0,1160,288,15,25,-1,-1,-1,-1
39,0,1159,288,16,25,-1,-1,-1,-1
40,0,1159,288,15,25,-1,-1,-1,-1
41,0,1159,288,16,26,-1,-1,-1,-1
42,0,1158,287,16,26,-1,-1,-1,-1
43,0,1157,287,17,26,-1,-1,-1,-1
44,0,1157,286,17,27,-1,-1,-1,-1
45,0,1157,285,17,28,-1,-1,-1,-1
46,0,1156,287,17,26,-1,-1,-1,-1
47,0,1156,287,16,26,-1,-1,-1,-1
48,0,1155,287,17,26,-1,-1,-1,-1
49,0,1155,287,16,26,-1,-1,-1,-1
50,0,1154,287,16,26,-1,-1,-1,-1
51,0,1154,288,15,25,-1,-1,-1,-1
52,0,1153,288,15,26,-1,-1,-1,-1
53,0,1152,288,14,25,-1,-1,-1,-1
55,0,1151,287,14,26,-1,-1,-1,-1
56,0,1151,287,14,26,-1,-1,-1,-1
57,0,1150,288,14,24,-1,-1,-1,-1
58,0,1150,287,14,25,-1,-1,-1,-1
59,0,1150,286,14,26,-1,-1,-1,-1
60,0,1149,286,14,27,-1,-1,-1,-1
61,0,1148,285,15,28,-1,-1,-1,-1
62,0,1147,284,15,28,-1,-1,-1,-1
63,0,1147,285,14,27,-1,-1,-1,-1
64,0,1147,285,14,27,-1,-1,-1,-1
65,0,1146,285,14,27,-1,-1,-1,-1
66,0,1146,286,14,26,-1,-1,-1,-1
67,0,1145,287,15,25,-1,-1,-1,-1
70,0,1144,287,15,26,-1,-1,-1,-1
71,0,1143,287,16,26,-1,-1,-1,-1
72,0,1142,287,17,25,-1,-1,-1,-1
73,0,1141,286,16,26,-1,-1,-1,-1
74,0,1141,286,15,26,-1,-1,-1,-1
75,0,1140,286,16,26,-1,-1,-1,-1
76,0,1140,285,15,27,-1,-1,-1,-1
77,0,1140,285,15,27,-1,-1,-1,-1
78,0,1140,285,15,27,-1,-1,-1,-1
79,0,1139,285,15,27,-1,-1,-1,-1
80,0,1138,286,14,25,-1,-1,-1,-1
81,0,1138,286,14,25,-1,-1,-1,-1
82,0,1138,286,13,24,-1,-1,-1,-1
83,0,1137,285,13,26,-1,-1,-1,-1
84,0,1137,286,13,24,-1,-1,-1,-1
85,0,1137,286,12,25,-1,-1,-1,-1
86,0,1137,286,12,24,-1,-1,-1,-1
87,0,1136,285,12,26,-1,-1,-1,-1
88,0,1135,285,13,26,-1,-1,-1,-1
89,0,1135,285,13,25,-1,-1,-1,-1
90,0,1134,285,13,25,-1,-1,-1,-1
91,0,1132,284,14,26,-1,-1,-1,-1
92,0,1131,284,14,25,-1,-1,-1,-1
93,0,1131,285,14,25,-1,-1,-1,-1
94,0,1131,286,15,24,-1,-1,-1,-1
95,0,1130,286,15,25,-1,-1,-1,-1
96,0,1129,286,16,24,-1,-1,-1,-1
97,0,1128,284,15,26,-1,-1,-1,-1
98,0,1128,284,15,26,-1,-1,-1,-1
99,0,1128,284,15,27,-1,-1,-1,-1
100,0,1128,285,16,26,-1,-1,-1,-1
101,0,1126,285,15,25,-1,-1,-1,-1
102,0,1125,285,16,25,-1,-1,-1,-1
103,0,1126,285,15,25,-1,-1,-1,-1
104,0,1125,284,15,26,-1,-1,-1,-1
105,0,1124,283,16,27,-1,-1,-1,-1
106,0,1125,284,15,26,-1,-1,-1,-1
