204,0,1,371,22,44,-1,-1,-1,-1
205,0,1,371,22,44,-1,-1,-1,-1
206,0,1,372,22,44,-1,-1,-1,-1
207,0,1,373,22,43,-1,-1,-1,-1
208,0,2,372,22,44,-1,-1,-1,-1
209,0,3,372,24,43,-1,-1,-1,-1
211,0,0,371,26,43,-1,-1,-1,-1
212,0,0,371,28,43,-1,-1,-1,-1
213,0,1,370,28,45,-1,-1,-1,-1
214,0,6,372,25,42,-1,-1,-1,-1
215,0,7,372,25,43,-1,-1,-1,-1
216,0,3,368,30,46,-1,-1,-1,-1
217,0,4,369,28,46,-1,-1,-1,-1
218,0,4,370,28,45,-1,-1,-1,-1
778,2,107,578,37,73,-1,-1,-1,-1
779,2,108,573,40,80,-1,-1,-1,-1
780,2,110,573,41,81,-1,-1,-1,-1
781,2,111,573,42,79,-1,-1,-1,-1
782,2,111,571,42,81,-1,-1,-1,-1
783,2,111,570,39,80,-1,-1,-1,-1
784,2,111,567,38,76,-1,-1,-1,-1
785,2,111,567,38,64,-1,-1,-1,-1
923,3,231,536,30,66,-1,-1,-1,-1
924,3,231,535,30,68,-1,-1,-1,-1
925,3,232,536,29,66,-1,-1,-1,-1
926,3,232,534,31,69,-1,-1,-1,-1
927,3,232,534,31,70,-1,-1,-1,-1
928,3,234,535,31,70,-1,-1,-1,-1
929,3,235,534,31,72,-1,-1,-1,-1
930,3,236,534,30,72,-1,-1,-1,-1
931,3,237,534,30,74,-1,-1,-1,-1
932,3,236,534,30,73,-1,-1,-1,-1
933,3,235,533,31,74,-1,-1,-1,-1
934,3,234,533,31,74,-1,-1,-1,-1
935,3,234,534,30,70,-1,-1,-1,-1
936,3,233,534,30,71,-1,-1,-1,-1
937,3,232,535,32,68,-1,-1,-1,-1
938,3,232,536,31,67,-1,-1,-1,-1
939,3,232,536,31,66,-1,-1,-1,-1
940,3,231,534,30,69,-1,-1,-1,-1
942,4,230,535,29,66,-1,-1,-1,-1
943,4,230,535,29,67,-1,-1,-1,-1
944,4,230,535,29,66,-1,-1,-1,-1
945,4,230,535,30,66,-1,-1,-1,-1
946,4,230,535,30,66,-1,-1,-1,-1
947,4,231,534,29,68,-1,-1,-1,-1
948,4,231,534,29,69,-1,-1,-1,-1
1086,5,341,340,20,38,-1,-1,-1,-1
1087,5,340,338,20,40,-1,-1,-1,-1
1088,5,340,338,20,41,-1,-1,-1,-1
1089,5,340,338,20,40,-1,-1,-1,-1
1090,5,339,339,21,40,-1,-1,-1,-1
1092,5,337,338,22,42,-1,-1,-1,-1
1093,5,334,337,20,45,-1,-1,-1,-1
1094,5,334,338,21,44,-1,-1,-1,-1
1105,7,318,335,23,45,-1,-1,-1,-1
1106,7,317,335,23,45,-1,-1,-1,-1
1107,7,317,335,23,45,-1,-1,-1,-1
1108,7,316,334,23,46,-1,-1,-1,-1
1109,7,317,333,24,47,-1,-1,-1,-1
1110,7,316,333,25,47,-1,-1,-1,-1
1111,7,317,334,25,45,-1,-1,-1,-1
1112,7,317,333,24,47,-1,-1,-1,-1
1113,7,316,333,23,47,-1,-1,-1,-1
1111,8,225,535,29,66,-1,-1,-1,-1
1112,8,225,535,30,66,-1,-1,-1,-1
1113,8,225,535,30,65,-1,-1,-1,-1
1115,7,316,333,23,47,-1,-1,-1,-1
1116,7,312,337,22,43,-1,-1,-1,-1
1117,7,312,336,23,45,-1,-1,-1,-1
1118,7,311,336,23,45,-1,-1,-1,-1
1119,7,314,335,25,47,-1,-1,-1,-1
1116,8,225,535,29,65,-1,-1,-1,-1
1117,8,225,536,29,64,-1,-1,-1,-1
1118,8,226,535,28,64,-1,-1,-1,-1
1119,8,226,535,28,65,-1,-1,-1,-1
1120,8,226,535,28,64,-1,-1,-1,-1
1121,8,226,535,28,64,-1,-1,-1,-1
1122,8,226,536,29,64,-1,-1,-1,-1
1121,11,311,339,22,45,-1,-1,-1,-1
1122,11,311,340,22,44,-1,-1,-1,-1
1123,11,310,340,22,45,-1,-1,-1,-1
1124,11,310,339,23,46,-1,-1,-1,-1
1125,11,307,339,22,42,-1,-1,-1,-1
1161,12,310,346,22,42,-1,-1,-1,-1
1162,12,311,345,22,42,-1,-1,-1,-1
1163,12,311,345,22,42,-1,-1,-1,-1
1164,12,308,346,24,42,-1,-1,-1,-1
1169,12,310,349,21,40,-1,-1,-1,-1
1170,12,308,346,22,39,-1,-1,-1,-1
1171,12,310,348,21,40,-1,-1,-1,-1
1172,12,310,348,21,41,-1,-1,-1,-1
1173,12,309,348,21,41,-1,-1,-1,-1
1176,14,305,345,22,40,-1,-1,-1,-1
1177,14,307,346,21,39,-1,-1,-1,-1
1178,14,306,346,21,38,-1,-1,-1,-1
1184,15,284,354,20,40,-1,-1,-1,-1
1185,15,285,353,21,39,-1,-1,-1,-1
1186,15,286,353,20,40,-1,-1,-1,-1
1187,15,286,354,20,39,-1,-1,-1,-1
1188,15,286,353,19,40,-1,-1,-1,-1
1189,15,283,352,19,41,-1,-1,-1,-1
1190,15,285,353,19,40,-1,-1,-1,-1
1194,15,282,352,20,38,-1,-1,-1,-1
1195,15,281,353,19,39,-1,-1,-1,-1
1196,15,282,354,22,36,-1,-1,-1,-1
1197,15,283,353,22,37,-1,-1,-1,-1
1198,15,284,354,18,39,-1,-1,-1,-1
1199,15,284,353,18,40,-1,-1,-1,-1
1200,15,283,353,24,37,-1,-1,-1,-1
1201,15,284,350,23,39,-1,-1,-1,-1
1202,15,282,352,19,41,-1,-1,-1,-1
1203,15,282,351,19,41,-1,-1,-1,-1
1101,17,331,338,18,43,-1,-1,-1,-1
1102,17,329,339,22,42,-1,-1,-1,-1
1103,17,327,338,24,43,-1,-1,-1,-1
1104,17,327,339,24,42,-1,-1,-1,-1
1105,17,327,337,22,44,-1,-1,-1,-1
1106,17,327,337,22,44,-1,-1,-1,-1
1107,17,327,338,21,42,-1,-1,-1,-1
1108,17,327,337,21,43,-1,-1,-1,-1
1109,17,326,336,23,44,-1,-1,-1,-1
1110,17,326,335,22,45,-1,-1,-1,-1
1111,17,326,334,24,46,-1,-1,-1,-1
1112,17,326,335,21,45,-1,-1,-1,-1
1113,17,324,336,22,44,-1,-1,-1,-1
1114,17,324,337,22,43,-1,-1,-1,-1
1115,17,324,337,22,43,-1,-1,-1,-1
1116,17,325,338,21,43,-1,-1,-1,-1
1117,17,323,337,22,44,-1,-1,-1,-1
1118,17,321,337,22,44,-1,-1,-1,-1
1119,17,322,336,26,43,-1,-1,-1,-1
1120,17,315,335,25,47,-1,-1,-1,-1
1121,17,319,338,23,44,-1,-1,-1,-1
1122,17,320,339,22,43,-1,-1,-1,-1
1123,17,318,338,23,45,-1,-1,-1,-1
1124,17,318,337,23,45,-1,-1,-1,-1
1125,17,313,335,26,48,-1,-1,-1,-1
1126,17,310,336,27,48,-1,-1,-1,-1
1127,17,311,335,27,49,-1,-1,-1,-1
1128,17,311,334,26,50,-1,-1,-1,-1
1129,17,316,333,23,49,-1,-1,-1,-1
1130,17,310,340,22,45,-1,-1,-1,-1
1131,17,309,339,25,44,-1,-1,-1,-1
1132,17,309,340,24,43,-1,-1,-1,-1
1133,17,310,339,27,45,-1,-1,-1,-1
1134,17,315,339,25,45,-1,-1,-1,-1
1135,17,309,342,24,45,-1,-1,-1,-1
1136,17,309,341,26,44,-1,-1,-1,-1
1137,17,308,341,25,44,-1,-1,-1,-1
1138,17,308,341,23,43,-1,-1,-1,-1
1139,17,307,341,23,43,-1,-1,-1,-1
1140,17,307,340,22,44,-1,-1,-1,-1
1141,17,307,340,21,44,-1,-1,-1,-1
1142,17,308,340,21,44,-1,-1,-1,-1
1143,17,307,341,22,43,-1,-1,-1,-1
1144,17,306,341,22,44,-1,-1,-1,-1
1145,17,307,342,23,43,-1,-1,-1,-1
1146,17,305,344,22,39,-1,-1,-1,-1
1147,17,312,342,23,43,-1,-1,-1,-1
1148,17,312,343,23,42,-1,-1,-1,-1
1149,17,312,344,23,39,-1,-1,-1,-1
1150,17,306,343,24,44,-1,-1,-1,-1
1151,17,307,342,24,44,-1,-1,-1,-1
1152,17,307,342,25,44,-1,-1,-1,-1
1153,17,307,343,25,42,-1,-1,-1,-1
1154,17,308,342,22,43,-1,-1,-1,-1
1155,17,308,342,22,43,-1,-1,-1,-1
1156,17,310,342,22,42,-1,-1,-1,-1
1157,17,310,343,23,42,-1,-1,-1,-1
1158,17,309,343,23,43,-1,-1,-1,-1
1159,17,310,343,22,42,-1,-1,-1,-1
1160,17,303,343,23,42,-1,-1,-1,-1
1161,17,302,343,23,44,-1,-1,-1,-1
1162,17,301,343,23,43,-1,-1,-1,-1
1163,17,301,344,22,42,-1,-1,-1,-1
1164,17,301,344,23,43,-1,-1,-1,-1
1165,17,301,344,23,43,-1,-1,-1,-1
1166,17,302,345,23,42,-1,-1,-1,-1
1167,17,301,345,23,42,-1,-1,-1,-1
1168,17,302,347,21,40,-1,-1,-1,-1
1169,17,302,346,22,42,-1,-1,-1,-1
1170,17,303,349,18,38,-1,-1,-1,-1
1171,17,302,346,21,41,-1,-1,-1,-1
1172,17,302,346,21,42,-1,-1,-1,-1
1173,17,302,346,21,42,-1,-1,-1,-1
1174,17,301,347,20,42,-1,-1,-1,-1
1175,17,301,347,20,42,-1,-1,-1,-1
1176,17,301,347,19,42,-1,-1,-1,-1
1177,17,303,349,16,38,-1,-1,-1,-1
1178,17,301,347,18,42,-1,-1,-1,-1
1179,17,302,349,16,37,-1,-1,-1,-1
1180,17,303,350,15,38,-1,-1,-1,-1
1181,17,302,350,15,37,-1,-1,-1,-1
