320,0,735,423,29,39,-1,-1,-1,-1
321,0,736,422,28,41,-1,-1,-1,-1
322,0,736,421,28,42,-1,-1,-1,-1
323,0,736,422,26,38,-1,-1,-1,-1
324,0,738,422,26,36,-1,-1,-1,-1
352,1,762,422,23,37,-1,-1,-1,-1
353,1,766,422,23,38,-1,-1,-1,-1
354,1,767,420,25,41,-1,-1,-1,-1
355,1,769,419,23,42,-1,-1,-1,-1
416,2,816,430,24,31,-1,-1,-1,-1
417,2,818,426,25,38,-1,-1,-1,-1
418,2,819,429,24,32,-1,-1,-1,-1
602,3,444,401,17,24,-1,-1,-1,-1
603,3,445,402,17,22,-1,-1,-1,-1
604,3,443,402,17,23,-1,-1,-1,-1
601,4,448,399,21,28,-1,-1,-1,-1
602,4,448,400,21,28,-1,-1,-1,-1
603,4,448,400,22,27,-1,-1,-1,-1
604,4,447,400,22,28,-1,-1,-1,-1
605,4,448,400,21,29,-1,-1,-1,-1
606,4,448,400,21,28,-1,-1,-1,-1
607,4,448,400,21,29,-1,-1,-1,-1
608,4,448,400,21,27,-1,-1,-1,-1
606,5,445,402,17,23,-1,-1,-1,-1
607,5,445,402,17,24,-1,-1,-1,-1
608,5,445,401,16,23,-1,-1,-1,-1
616,4,448,400,20,27,-1,-1,-1,-1
617,4,449,400,21,27,-1,-1,-1,-1
618,4,447,399,22,28,-1,-1,-1,-1
619,4,448,400,21,27,-1,-1,-1,-1
620,4,446,400,22,28,-1,-1,-1,-1
621,4,442,402,17,22,-1,-1,-1,-1
649,5,446,400,17,25,-1,-1,-1,-1
650,5,445,400,18,24,-1,-1,-1,-1
651,5,444,400,19,24,-1,-1,-1,-1
652,5,445,400,18,24,-1,-1,-1,-1
653,5,445,399,16,24,-1,-1,-1,-1
654,5,445,400,18,24,-1,-1,-1,-1
655,5,445,399,17,24,-1,-1,-1,-1
656,5,444,400,17,23,-1,-1,-1,-1
657,5,444,400,17,23,-1,-1,-1,-1
658,5,444,400,17,23,-1,-1,-1,-1
659,5,443,401,18,22,-1,-1,-1,-1
660,5,443,401,17,23,-1,-1,-1,-1
661,5,443,401,18,22,-1,-1,-1,-1
662,5,442,401,19,22,-1,-1,-1,-1
663,5,441,401,19,22,-1,-1,-1,-1
664,5,442,401,17,22,-1,-1,-1,-1
665,5,441,401,19,22,-1,-1,-1,-1
683,3,441,401,19,23,-1,-1,-1,-1
684,3,440,401,19,23,-1,-1,-1,-1
685,3,442,402,17,22,-1,-1,-1,-1
686,3,442,402,17,22,-1,-1,-1,-1
687,3,442,402,17,22,-1,-1,-1,-1
688,3,442,402,17,22,-1,-1,-1,-1
689,3,441,402,17,23,-1,-1,-1,-1
609,9,1194,375,16,28,-1,-1,-1,-1
610,9,1193,376,16,29,-1,-1,-1,-1
611,9,1192,373,17,31,-1,-1,-1,-1
612,9,1191,374,17,31,-1,-1,-1,-1
613,9,1191,374,18,31,-1,-1,-1,-1
614,9,1191,375,17,30,-1,-1,-1,-1
615,9,1190,376,17,31,-1,-1,-1,-1
616,9,1189,377,17,31,-1,-1,-1,-1
617,9,1188,377,15,31,-1,-1,-1,-1
618,9,1186,377,15,32,-1,-1,-1,-1
619,9,1185,377,15,33,-1,-1,-1,-1
620,9,1184,377,15,32,-1,-1,-1,-1
621,9,1183,377,15,32,-1,-1,-1,-1
622,9,1181,377,16,32,-1,-1,-1,-1
623,9,1181,376,16,33,-1,-1,-1,-1
624,9,1180,376,16,34,-1,-1,-1,-1
625,9,1179,375,16,35,-1,-1,-1,-1
626,9,1178,376,16,33,-1,-1,-1,-1
627,9,1177,376,18,34,-1,-1,-1,-1
628,9,1176,377,17,33,-1,-1,-1,-1
629,9,1175,376,17,34,-1,-1,-1,-1
630,9,1175,376,17,35,-1,-1,-1,-1
631,9,1174,374,17,36,-1,-1,-1,-1
632,9,1173,375,17,34,-1,-1,-1,-1
633,9,1173,374,17,35,-1,-1,-1,-1
634,9,1172,375,17,34,-1,-1,-1,-1
635,9,1171,375,16,35,-1,-1,-1,-1
636,9,1170,376,17,35,-1,-1,-1,-1
637,9,1170,376,16,34,-1,-1,-1,-1
638,9,1169,375,16,35,-1,-1,-1,-1
639,9,1168,375,16,35,-1,-1,-1,-1
640,9,1167,375,16,36,-1,-1,-1,-1
641,9,1166,375,17,36,-1,-1,-1,-1
642,9,1165,375,17,36,-1,-1,-1,-1
643,9,1164,375,17,35,-1,-1,-1,-1
644,9,1164,374,17,37,-1,-1,-1,-1
645,9,1161,373,19,38,-1,-1,-1,-1
646,9,1160,374,19,37,-1,-1,-1,-1
647,9,1159,374,19,37,-1,-1,-1,-1
648,9,1159,374,18,36,-1,-1,-1,-1
649,9,1159,374,17,37,-1,-1,-1,-1
650,9,1158,374,20,36,-1,-1,-1,-1
651,9,1158,374,18,37,-1,-1,-1,-1
652,9,1159,374,17,37,-1,-1,-1,-1
653,9,1158,374,18,37,-1,-1,-1,-1
654,9,1157,374,18,37,-1,-1,-1,-1
655,9,1157,374,17,37,-1,-1,-1,-1
656,9,1156,375,18,36,-1,-1,-1,-1
657,9,1155,375,18,36,-1,-1,-1,-1
658,9,1155,375,17,36,-1,-1,-1,-1
659,9,1154,375,18,36,-1,-1,-1,-1
660,9,1153,375,18,36,-1,-1,-1,-1
661,9,1153,377,17,35,-1,-1,-1,-1
662,9,1152,377,17,35,-1,-1,-1,-1
663,9,1151,377,15,33,-1,-1,-1,-1
664,9,1150,376,17,34,-1,-1,-1,-1
665,9,1150,376,16,34,-1,-1,-1,-1
666,9,1149,376,16,33,-1,-1,-1,-1
667,9,1146,375,19,36,-1,-1,-1,-1
668,9,1145,375,19,37,-1,-1,-1,-1
669,9,1144,375,19,38,-1,-1,-1,-1
670,9,1143,375,20,39,-1,-1,-1,-1
671,9,1143,377,19,36,-1,-1,-1,-1
672,9,1143,376,19,38,-1,-1,-1,-1
673,9,1143,377,18,37,-1,-1,-1,-1
674,9,1141,376,20,38,-1,-1,-1,-1
675,9,1140,377,20,36,-1,-1,-1,-1
676,9,1139,375,19,39,-1,-1,-1,-1
677,9,1138,375,19,39,-1,-1,-1,-1
678,9,1137,375,19,38,-1,-1,-1,-1
679,9,1137,374,19,39,-1,-1,-1,-1
680,9,1136,373,19,40,-1,-1,-1,-1
681,9,1134,373,20,38,-1,-1,-1,-1
682,9,1133,373,19,39,-1,-1,-1,-1
683,9,1133,373,19,40,-1,-1,-1,-1
684,9,1132,374,19,39,-1,-1,-1,-1
685,9,1131,375,19,37,-1,-1,-1,-1
686,9,1130,375,18,37,-1,-1,-1,-1
687,9,1129,375,19,37,-1,-1,-1,-1
688,9,1129,375,19,37,-1,-1,-1,-1
689,9,1129,375,18,37,-1,-1,-1,-1
690,9,1128,375,19,36,-1,-1,-1,-1
691,9,1127,375,20,37,-1,-1,-1,-1
692,9,1128,375,19,38,-1,-1,-1,-1
693,9,1126,373,20,36,-1,-1,-1,-1
694,9,1126,373,20,37,-1,-1,-1,-1
695,9,1125,373,20,37,-1,-1,-1,-1
696,9,1124,373,20,36,-1,-1,-1,-1
697,9,1123,370,21,39,-1,-1,-1,-1
698,9,1123,371,20,37,-1,-1,-1,-1
694,4,445,402,15,23,-1,-1,-1,-1
695,4,447,403,15,22,-1,-1,-1,-1
