3,0,1299,0,25,35,-1,-1,-1,-1
4,0,1299,0,26,35,-1,-1,-1,-1
5,0,1300,0,29,33,-1,-1,-1,-1
6,0,1300,0,29,33,-1,-1,-1,-1
7,0,1301,0,28,33,-1,-1,-1,-1
8,0,1300,0,24,34,-1,-1,-1,-1
9,0,1301,0,24,33,-1,-1,-1,-1
1,1,528,63,31,56,-1,-1,-1,-1
2,1,527,63,32,57,-1,-1,-1,-1
3,1,526,62,33,57,-1,-1,-1,-1
4,1,526,61,32,56,-1,-1,-1,-1
5,1,524,61,33,56,-1,-1,-1,-1
6,1,522,62,34,57,-1,-1,-1,-1
7,1,520,65,32,55,-1,-1,-1,-1
8,1,516,65,33,55,-1,-1,-1,-1
9,1,516,65,33,56,-1,-1,-1,-1
10,1,517,62,32,55,-1,-1,-1,-1
11,1,515,64,32,53,-1,-1,-1,-1
12,1,512,62,24,50,-1,-1,-1,-1
14,1,510,65,27,52,-1,-1,-1,-1
15,1,511,65,26,52,-1,-1,-1,-1
16,1,511,63,27,53,-1,-1,-1,-1
17,1,508,62,28,55,-1,-1,-1,-1
18,1,507,62,27,55,-1,-1,-1,-1
19,1,504,60,30,54,-1,-1,-1,-1
20,1,502,60,32,55,-1,-1,-1,-1
21,1,502,63,26,53,-1,-1,-1,-1
22,1,501,64,27,53,-1,-1,-1,-1
1,3,672,34,28,57,-1,-1,-1,-1
2,3,672,34,29,59,-1,-1,-1,-1
3,3,673,34,28,56,-1,-1,-1,-1
4,3,673,33,29,57,-1,-1,-1,-1
5,3,673,33,30,58,-1,-1,-1,-1
6,3,674,32,29,56,-1,-1,-1,-1
7,3,675,32,28,57,-1,-1,-1,-1
8,3,674,31,29,57,-1,-1,-1,-1
9,3,673,29,29,57,-1,-1,-1,-1
10,3,675,28,29,57,-1,-1,-1,-1
11,3,675,28,27,54,-1,-1,-1,-1
12,3,676,30,28,55,-1,-1,-1,-1
13,3,677,31,28,52,-1,-1,-1,-1
14,3,679,31,28,51,-1,-1,-1,-1
15,3,680,32,27,50,-1,-1,-1,-1
16,3,678,31,28,51,-1,-1,-1,-1
17,3,679,30,29,54,-1,-1,-1,-1
18,3,680,31,29,54,-1,-1,-1,-1
19,3,681,31,28,54,-1,-1,-1,-1
20,3,680,31,29,56,-1,-1,-1,-1
21,3,680,31,29,55,-1,-1,-1,-1
22,3,681,30,28,55,-1,-1,-1,-1
23,3,681,28,28,53,-1,-1,-1,-1
24,3,682,27,28,52,-1,-1,-1,-1
25,3,681,28,30,52,-1,-1,-1,-1
26,3,682,28,30,52,-1,-1,-1,-1
27,3,682,26,32,54,-1,-1,-1,-1
28,3,684,24,29,54,-1,-1,-1,-1
29,3,684,23,30,51,-1,-1,-1,-1
30,3,686,24,28,49,-1,-1,-1,-1
31,3,687,24,28,49,-1,-1,-1,-1
32,3,687,26,28,48,-1,-1,-1,-1
33,3,686,27,29,49,-1,-1,-1,-1
34,3,687,27,28,49,-1,-1,-1,-1
35,3,686,29,30,51,-1,-1,-1,-1
36,3,688,30,30,49,-1,-1,-1,-1
37,3,688,33,28,48,-1,-1,-1,-1
38,3,689,31,29,48,-1,-1,-1,-1
1,4,1308,0,27,35,-1,-1,-1,-1
2,4,1311,0,27,35,-1,-1,-1,-1
3,4,1309,0,27,35,-1,-1,-1,-1
4,4,1307,0,27,35,-1,-1,-1,-1
5,4,1312,0,28,36,-1,-1,-1,-1
6,4,1312,0,28,37,-1,-1,-1,-1
7,4,1311,0,30,37,-1,-1,-1,-1
8,4,1307,0,28,35,-1,-1,-1,-1
9,4,1308,0,29,35,-1,-1,-1,-1
10,4,1309,0,29,35,-1,-1,-1,-1
11,4,1309,0,29,35,-1,-1,-1,-1
12,4,1308,0,29,35,-1,-1,-1,-1
13,4,1309,0,30,35,-1,-1,-1,-1
14,4,1305,1,31,31,-1,-1,-1,-1
15,4,1308,0,30,35,-1,-1,-1,-1
16,4,1310,0,30,34,-1,-1,-1,-1
17,4,1311,0,29,35,-1,-1,-1,-1
18,4,1308,0,29,33,-1,-1,-1,-1
19,4,1311,0,28,34,-1,-1,-1,-1
20,4,1311,0,29,34,-1,-1,-1,-1
21,4,1310,0,30,35,-1,-1,-1,-1
22,4,1310,0,30,35,-1,-1,-1,-1
